"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NPIL_495201",1048.10414515547,-7.5141359133323,1.75039325027984,-4.29282729017093,1.76412229480746e-05,0.00276946687234831
"NPIL_212201",1563.33708727912,-7.60848325374419,1.77805543987891,-4.27910349874262,1.87647596462632e-05,0.00288079017581162
"NPIL_335151",6011.50204313439,-7.9177764121765,1.85039858480201,-4.27895723505631,1.87770932132007e-05,0.00288079017581162
"NPIL_606971",1838.88975266876,-7.13372360116972,1.6690638388104,-4.27408672771568,1.91922325741004e-05,0.00288999167049464
"NPIL_234782",580.669484081065,-7.42025503353997,1.73644656231826,-4.27324122409703,1.92651840859579e-05,0.00288999167049464
"NPIL_335181",2024.47902859938,-6.94396306630997,1.62810410751766,-4.26506083624915,1.9984774038263e-05,0.00296499378341307
"NPIL_460731",850.982505370781,-7.67730762310045,1.80484931134633,-4.25371114077859,2.10256497046109e-05,0.00308551409415164
"NPIL_439701",1922.68651017961,-6.99406600448357,1.6683951891193,-4.19209192767785,2.76393948578998e-05,0.00398873452844265
"NPIL_632851",9816.19653487784,-7.82528253209554,1.86715843249768,-4.1910115370487,2.777135365333e-05,0.00398873452844265
"NPIL_577601",159.893344887124,10.9311605710325,2.61248533058209,4.18419978978291,2.86172351198588e-05,0.00406696096161277
"NPIL_474821",84.4600810069634,-9.76243842345335,2.34258419714489,-4.16737995387814,3.08120683053871e-05,0.00428859519784568
"NPIL_141991",4038.75485247036,8.62771240217149,2.06927289383551,4.16944155982228,3.05346897358879e-05,0.00428859519784568
"NPIL_654171",145.382174165104,10.7938061601877,2.59198521415479,4.16430082287618,3.12308124123766e-05,0.00430252243244385
"NPIL_102491",495.223266264323,-7.04558690037633,1.69481774435508,-4.15713543467611,3.2226296029422e-05,0.00439482043124471
"NPIL_356701",11380.8754329648,-6.93525513463862,1.67590271665032,-4.13822059343655,3.50009772483218e-05,0.00472548193829592
"NPIL_428171",1747.95728330994,-7.83158941833231,1.89999275433903,-4.12190488645141,3.75752348106404e-05,0.00478587967149486
"NPIL_18701",5765.41436065836,-6.63199477288298,1.60491785024461,-4.13229547660161,3.59158304840988e-05,0.00478587967149486
"NPIL_380931",716.499753961003,-8.09560657446513,1.96170330695693,-4.12682516553604,3.67805805126789e-05,0.00478587967149486
"NPIL_44301",61652.9164302445,-7.17720627575755,1.74071638874131,-4.12313362600515,3.73752729616154e-05,0.00478587967149486
"NPIL_499781",1583.766185613,-6.76865729872023,1.64012168197496,-4.12692385760654,3.67648055834923e-05,0.00478587967149486
"NPIL_188801",176472.674678172,9.65032086245641,2.34098119408372,4.12234019087608,3.75042786270589e-05,0.00478587967149486
"NPIL_571941",112.166139807516,10.4192872954483,2.53173559558462,4.11547213445973,3.8638767790986e-05,0.00483020374024169
"NPIL_181901",527.907742432911,-6.74602059060548,1.63851341879112,-4.11715919640295,3.83571129682756e-05,0.00483020374024169
"NPIL_559891",26798.8942055275,-6.68775908166981,1.62597228730571,-4.11308306659497,3.90409825535267e-05,0.0048357092243593
"NPIL_140931",527.492380367915,-7.20990905677278,1.75421729551274,-4.11004330832652,3.95584918048121e-05,0.00485526543506153
"NPIL_327771",311.296758843226,9.40006596914354,2.28970718978912,4.10535723129265,4.03690545508186e-05,0.00491011356297839
"NPIL_674321",433.727936541673,10.9009959784247,2.66024733110189,4.0977377745961,4.17207521848443e-05,0.00501122944299075
"NPIL_553381",1461.38224785326,-6.60524624266556,1.61240862073069,-4.09650888598716,4.19427395791389e-05,0.00501122944299075
"NPIL_600801",136.598103812334,-7.99117077193843,1.95629276872829,-4.08485422002208,4.4104497620724e-05,0.00513323122739134
"NPIL_585631",55008.9375619927,-7.21371427503313,1.76591950359309,-4.08496211767043,4.40840081806044e-05,0.00513323122739134
"NPIL_327751",1991.74540445726,9.73849579713928,2.38200848968411,4.0883547809818,4.34443375878492e-05,0.00513323122739134
"NPIL_428161",374.936270465143,-7.05437853319594,1.72986702870907,-4.07798889516979,4.54269357083361e-05,0.00519753439829022
"NPIL_678271",121.292599392656,-8.94282014553642,2.19260143612702,-4.0786346292525,4.53009663656388e-05,0.00519753439829022
"NPIL_339071",123.339999868127,-10.3088362085514,2.54442291679125,-4.05154195889408,5.08811990853557e-05,0.00576382392292325
"NPIL_547631",1043.04448102738,-6.9338018419504,1.71208121801934,-4.04992576810809,5.12338823827213e-05,0.00576382392292325
"NPIL_800131",114.863024853675,10.4536235047319,2.58241677955125,4.0480001475782,5.165711389332e-05,0.00576382392292325
"NPIL_111711",5707.48817964758,-6.95032228901537,1.71958164936261,-4.04186814367996,5.30270491337274e-05,0.00582047309231264
"NPIL_44151",894.10968701306,-6.74373456602932,1.66799667221822,-4.04301440065886,5.27683783471804e-05,0.00582047309231264
"NPIL_526881",2015.00572980122,-6.69640496873764,1.65959214337689,-4.03497027595707,5.46092103286261e-05,0.00594579797295791
"NPIL_236911",2090.01855666878,-6.86168700117173,1.70452827169591,-4.02556362080445,5.68390099396297e-05,0.00609034502535668
"NPIL_206691",17635.8984948538,-6.54825539711887,1.62643817860772,-4.02613236903009,5.67017775253983e-05,0.00609034502535668
"NPIL_140231",2792.17539302555,-7.10835054551756,1.76917732350433,-4.01788472590049,5.87229101131888e-05,0.00624266149163907
"NPIL_532401",10196.7310042761,-6.77436808959703,1.69398701704959,-3.99906730182379,6.35925963141122e-05,0.00670752845966273
"NPIL_361191",3062.05261564959,-6.51572360249637,1.63684550272468,-3.98065889031698,6.87245093865886e-05,0.00719263256766149
"NPIL_62531",47510.0825903216,-8.23795561622436,2.07054200684635,-3.97864693833071,6.93085721431559e-05,0.00719796178849806
"NPIL_469401",361.082512231854,-8.34710098223031,2.10084047107695,-3.97321981233128,7.0907556592631e-05,0.00730780856150467
"NPIL_145341",1507.664555148,-6.41169171124584,1.61585522666598,-3.96798649126208,7.24824414479064e-05,0.00741352607566807
"NPIL_139141",1012.64923138855,-10.1018519620042,2.55024752932864,-3.9611260655406,7.45971331709279e-05,0.00757245033789998
"NPIL_412921",180.519666785118,-7.81396626313523,1.97365657623757,-3.95913167326768,7.52227578808481e-05,0.00757897353842783
"NPIL_104201",540.487618743196,7.67441128241461,1.9429141698045,3.94994869134483,7.81679478268973e-05,0.00781737380452549
"NPIL_335131",1215.81773743667,-7.16606605762892,1.81759807148886,-3.94260214622639,8.06023032511528e-05,0.0080015565896604
"NPIL_226291",3574.8971886885,-6.28819562820951,1.59952999965784,-3.93127708111423,8.44958210619063e-05,0.00832684730041457
"NPIL_499351",19496.0816279687,-6.75930765234572,1.72064355253273,-3.92836020127252,8.55270448780481e-05,0.00836739589056904
"NPIL_143801",3380.8845261412,-6.23910167634087,1.59312570630991,-3.91626451800357,8.99315729729163e-05,0.00873500839357801
"NPIL_624741",64.4729828744872,9.62365008720713,2.46532763814074,3.9035988313768,9.4772823545337e-05,0.0090746658913872
"NPIL_561321",2219.82226990645,-6.38337463555755,1.63503863541976,-3.90411241500648,9.45718179796496e-05,0.0090746658913872
"NPIL_674331",278.735419068244,8.28492325972955,2.13065055786912,3.88844769928644,0.000100887403977335,0.00953476764602111
"NPIL_450171",348.565838647137,-6.38822077174348,1.64297641605841,-3.88819992137755,0.000100990428366863,0.00953476764602111
"NPIL_662241",151.13576387115,-7.94655984171213,2.04479845234163,-3.88623134598523,0.000101812484698278,0.00954562747160732
"NPIL_180681",2338.15046366807,-7.01456720428599,1.80614186836947,-3.88372991464868,0.000102866169603792,0.00954613489804188
"NPIL_221211",1065.0224309936,-6.35495867623393,1.63666658109993,-3.88286701129013,0.000103232034302208,0.00954613489804188
"NPIL_620611",336.916624936773,-6.55347869040181,1.69088644359271,-3.87576511434873,0.000106290180199446,0.00976206614199129
"NPIL_357141",323.541735679101,-6.94327320085682,1.79706978588628,-3.86366364589037,0.000111699002122148,0.0101895150516968
"NPIL_282441",8604.85500146373,9.38582356879013,2.43551861104157,3.85372689259648,0.000116333356123026,0.0104186301333916
"NPIL_677161",126.488500934572,-10.3451765813287,2.68260928232611,-3.85638588872633,0.000115075779216972,0.0104186301333916
"NPIL_292401",1681.19692282344,-6.07494298934909,1.57774157968293,-3.8504043168907,0.000117922993423374,0.0104186301333916
"NPIL_412941",63.3986297999508,-9.3488067648925,2.42775848559723,-3.85079768863116,0.000117733727118557,0.0104186301333916
"NPIL_67991",149.997462734862,-7.08542991645332,1.84032306439289,-3.85010113362393,0.00011806906232197,0.0104186301333916
"NPIL_526871",30889.1503220252,-6.55062386610283,1.70256844718245,-3.84749516352387,0.000119331632220562,0.0104616647182455
"NPIL_89551",1099.61364270247,-6.4765954961116,1.69603627861933,-3.81866566049161,0.000134175466739785,0.0116871159771215
"NPIL_154441",109.909529983148,-8.02488134174938,2.10343814456186,-3.81512589875608,0.000136113519491063,0.0117048957111391
"NPIL_593281",1101.62497447323,8.04530238547995,2.10797769746863,3.8165974882662,0.000135304629187352,0.0117048957111391
"NPIL_659031",10018.4938352817,-6.58520479693571,1.73186786561732,-3.80237137467091,0.000143317677962334,0.0121693834601853
"NPIL_800091",79.7168985147108,9.92619333323146,2.60965730334154,3.80363863121853,0.000142586138661695,0.0121693834601853
"NPIL_407681",720.381057413726,-6.42200803164417,1.69008256340047,-3.79981911577326,0.000144801741344345,0.0122185519368125
"NPIL_41511",6887.33880264586,-6.52731303561972,1.71960895988061,-3.79581241311566,0.000147160744735809,0.0123404795942743
"NPIL_333711",55.1232285888645,-9.14701134614323,2.41214942709524,-3.79205833742989,0.000149403804892349,0.0124512393200716
"NPIL_674821",29247.5893992912,-6.39054597069766,1.68775980699633,-3.78640725072768,0.000152841107301849,0.0126595569919157
"NPIL_549371",3601.83020146038,-6.14312499200145,1.62898551287929,-3.7711354357862,0.000162506439684118,0.0132969663162138
"NPIL_800081",159.865272342886,8.53072671162423,2.26167383256274,3.77186426654541,0.000162032395655054,0.0132969663162138
"NPIL_167091",177.430460899741,8.6823956077963,2.30733579150289,3.76295276993081,0.000167918923406206,0.0136570685837783
"NPIL_662231",160.337216288344,-7.17834721972529,1.91216106167549,-3.75404946978442,0.000174000499919187,0.0139482311246191
"NPIL_311281",426.856394601501,-7.33789840854435,1.95465300400451,-3.75406703568927,0.000173988299783872,0.0139482311246191
"NPIL_436561",1212.24926343385,7.76290644460001,2.06834878401085,3.75319022817154,0.000174598256429941,0.0139482311246191
"NPIL_586111",1680.15708743756,-6.62814625514811,1.76878197504781,-3.74729409766229,0.000178752461120156,0.0141960998681367
"NPIL_16981",45.2823527423814,9.11405804707652,2.43320415477205,3.74570215540765,0.000179889919192159,0.0142028877135283
"NPIL_582831",73.669264945098,9.8122535504771,2.62147146999894,3.7430327443087,0.000181812525809003,0.0142712262264381
"NPIL_701801",9176.90377825651,-6.40301490682587,1.7123735911117,-3.73926282212103,0.000184560688609418,0.0144032014850621
"NPIL_160201",639.749867916063,-9.43966397974164,2.52581482467332,-3.7372747548754,0.000186025610946679,0.0144340906516731
"NPIL_224681",390.434152467192,-6.05905723222087,1.62319644363197,-3.73279356050305,0.000189367794308112,0.0146094548054504
"NPIL_148061",3739.6866312987,-6.04487619677097,1.6224174901379,-3.72584506362613,0.000194661952512394,0.0149325626185786
"NPIL_526891",46228.549914401,-6.57790648258947,1.77262043507398,-3.71083755576525,0.000206574637991814,0.0156683381321769
"NPIL_207261",49.8652532404481,-9.00241183037552,2.42566921284755,-3.71131058707192,0.000206188926277085,0.0156683381321769
"NPIL_667151",116.880617131676,-8.12584400761284,2.19203002601567,-3.70699484549613,0.000209733209907233,0.0157311559275419
"NPIL_327881",4571.73826385083,8.2543191474549,2.22589264227225,3.7083186271862,0.000208640021930197,0.0157311559275419
"NPIL_111721",1719.87920041353,-6.03838019151106,1.63029164788915,-3.70386501049023,0.000212339281462108,0.0158386333647509
"NPIL_130671",45.3937291146828,-8.86677270605016,2.39601878254052,-3.70062737849185,0.00021506708912221,0.0159539602760382
"NPIL_428561",401.136861576598,-6.19475919770818,1.67821802774875,-3.69127198926481,0.000223135371560451,0.016462025417692
"NPIL_230871",92.6365694368316,-8.28286378930862,2.24744314020143,-3.68546088715119,0.000228289141194905,0.0167507157351761
"NPIL_137631",850.214930762993,-6.96954805066246,1.89602436032776,-3.67587473900265,0.000237035813749596,0.0172984893050448
"NPIL_27881",96.4870333124539,-7.84073458666942,2.13469400431025,-3.67300164371937,0.000239717940811712,0.0174001716069835
"NPIL_491521",739.458446730914,-6.02863476625355,1.64970617762613,-3.65436878882792,0.000257815468804595,0.0186137253707532
"NPIL_526861",2801.68404960367,-5.87596440333643,1.61001834298396,-3.64962575050301,0.000262622652435069,0.0187601504260628
"NPIL_590791",898.433209068915,-6.63922361234162,1.81912687971296,-3.64967594420308,0.000262571342838812,0.0187601504260628
"NPIL_471371",1786.97728396226,-6.29746509732702,1.72701556480683,-3.64644374124758,0.000265894658276322,0.0188939146388875
"NPIL_226181",828.884793980328,-6.04735476688975,1.65998103066602,-3.64302642932217,0.00026945115942412,0.0190463879758379
"NPIL_800001",2530.1043751101,-7.21172728486037,1.98309291781426,-3.63660583933155,0.000276254163095937,0.0194255596664492
"NPIL_341021",118.013843956066,-7.42377181810856,2.04363030141915,-3.63263933449866,0.00028053700407014,0.0195656900170477
"NPIL_196471",571.169325153909,7.31532992461181,2.01408804976624,3.6320804969082,0.000281145386512648,0.0195656900170477
"NPIL_182331",309.058194467476,-6.15953936054904,1.69720897725097,-3.62921681602572,0.000284282399516593,0.0196825470557616
"NPIL_153781",138.041613352797,-6.7202992602794,1.85808813169925,-3.61678175842692,0.000298288596089459,0.020497014226387
"NPIL_335091",4067.07279658293,-6.80780486055016,1.88264073457388,-3.61609346676069,0.000299082423716631,0.020497014226387
"NPIL_51771",394.121441129001,-6.36663573577538,1.76349209142945,-3.61024342933952,0.00030590976998198,0.0208590293157914
"NPIL_341041",177.335284358302,-6.29553043079942,1.74674433273848,-3.60415105565536,0.000313174886268216,0.0212471062286793
"NPIL_327551",3797.99150992227,-5.81977544065472,1.62023299120957,-3.59193737704972,0.000328228733746816,0.0221570806715788
"NPIL_38481",257.080073053196,-8.36143542233222,2.33110114486664,-3.58690374321383,0.000334627778037366,0.0224766648322511
"NPIL_621451",2527.6755069368,7.86829277592335,2.19471966294971,3.58510150920521,0.000336947123748875,0.0225204114739286
"NPIL_194981",393.998773684245,-6.87695504781281,1.92174762578694,-3.57849020107244,0.000345584822787388,0.0229839442977957
"NPIL_335141",312.647838308839,-6.17083265916741,1.72755737490404,-3.57199867790799,0.000354267200404756,0.0234458895718853
"NPIL_800011",344443.996079767,-7.79292660963276,2.19089904756336,-3.55695376210957,0.000375180160596895,0.024708816332774
"NPIL_590271",422.34976086408,-6.82925370511296,1.92193531070142,-3.55332131476403,0.000380399524242919,0.0248105023033993
"NPIL_510171",2066.37477622584,-6.36448739847148,1.79067548982759,-3.55423829422285,0.000379075575587349,0.0248105023033993
"NPIL_321911",37.0831653912208,-8.57505946782856,2.41672846552635,-3.54820973483298,0.000387859239156278,0.0251754210954274
"NPIL_460881",59.009759377124,-7.9026403347231,2.23237622083995,-3.54001277246613,0.000400107667677363,0.0257231124824385
"NPIL_407711",2226.13859485244,-5.63256214895512,1.59089379818247,-3.54050166980982,0.000399367108177343,0.0257231124824385
"NPIL_257851",36.6586383267252,8.81023733701612,2.4927516972512,3.53434212750966,0.000408791561749407,0.0259865079952702
"NPIL_91481",228.910565742412,-6.23959497112569,1.76580208230638,-3.53357549730371,0.000409978979556519,0.0259865079952702
"NPIL_587101",38.5306053317763,-8.6304136565674,2.44125286137322,-3.53523954569489,0.000407405650504983,0.0259865079952702
"NPIL_424331",389.113545440495,-5.85399992340608,1.65861658380391,-3.52944736026959,0.000416428538901782,0.0262719705780979
"NPIL_638261",1120.78206393432,-6.91873329225581,1.96169958621717,-3.52690765745508,0.000420443372124723,0.0262796572548884
"NPIL_98691",32971.5964828943,-6.21093508809421,1.76100574899891,-3.52692493572209,0.000420415936451343,0.0262796572548884
"NPIL_610801",382.583283772294,-7.09512424803563,2.01361645254545,-3.5235728428155,0.000425770045485343,0.0264899602953807
"NPIL_22211",39.0130853119614,-8.64839683628233,2.45579049577327,-3.52163462280978,0.000428894835894883,0.0265619687129212
"NPIL_292421",1710.75965605547,-5.90361164835438,1.68585111700443,-3.50185825355946,0.000462025352782574,0.0284831246023632
"NPIL_673821",260.337252226226,-5.72143640719089,1.63505027109419,-3.49924189386669,0.000466583087138473,0.0286333557248024
"NPIL_166261",55.1350930912411,9.39370025960764,2.68652508897121,3.49659874689833,0.000471230051373606,0.028787678387308
"NPIL_662271",274.569173782949,-6.70471003487623,1.92094200574453,-3.49032402583002,0.000482435219487998,0.0292078829520514
"NPIL_45771",1575.03037734632,-5.66936875499927,1.62381341051326,-3.49139175615459,0.000480511125399261,0.0292078829520514
"NPIL_290691",407.120154334711,-5.8794185829705,1.68872006409573,-3.4815827134255,0.000498459807965557,0.030043329764924
"NPIL_184171",3414.34307248659,-5.55113240737487,1.59510496264778,-3.48010478141847,0.000501217715242604,0.0300752905488462
"NPIL_352761",558.530032672528,-5.74203677555932,1.65108172066646,-3.47774232110181,0.000505655767296756,0.0302073385587323
"NPIL_283601",52.7874662211312,9.33082821028489,2.68682817158704,3.47280421910025,0.000515050921797035,0.0306330506395672
"NPIL_592491",36323.9710211525,-5.4314164781697,1.57185430014969,-3.45541980427351,0.000549436613129811,0.0324460719206125
"NPIL_182371",481.366141316044,-6.12158749236126,1.77181739420245,-3.4549765186817,0.000550340750301479,0.0324460719206125
"NPIL_482581",6534.55477892856,-5.82045194844672,1.68984446399303,-3.44437140368129,0.000572388845637148,0.0335992252389006
"NPIL_664681",762.29914641746,-6.84404648649417,1.98936251478462,-3.44032142740718,0.000581023709466959,0.0338120737134199
"NPIL_475411",83.7153987992034,-6.23677779831082,1.81237203402333,-3.44122381124235,0.000579089321706432,0.0338120737134199
"NPIL_129801",424.623125091788,7.65627325939559,2.2264007900003,3.43885669362997,0.000584176386506815,0.0338496368851009
"NPIL_335161",1002.66353360954,-6.86995830601642,1.99934435411915,-3.43610558724543,0.000590140928047187,0.0340491139725003
"NPIL_199481",809.725193251303,-5.66580046450324,1.65204752844814,-3.42956262876132,0.000604554893895928,0.0347323217978252
"NPIL_426801",29.3295415462398,8.48823386825893,2.4784363534824,3.42483431391421,0.000615174459647469,0.0348969343684894
"NPIL_31011",42.388512170795,9.01960740050471,2.63325042110798,3.42527521431462,0.000614176928927549,0.0348969343684894
"NPIL_364121",1487.67807976847,-5.88909762341476,1.7190385989966,-3.42580883690002,0.000612971628913486,0.0348969343684894
"NPIL_143821",9764.50416945735,-5.64055083159667,1.64888134903521,-3.42083487990028,0.000624292232630967,0.0352659808901702
"NPIL_184111",701.099234801554,-7.19958484591965,2.1061042718528,-3.41843703663635,0.000629818878721839,0.0354299361734314
"NPIL_609391",1194.52762820102,-6.24653447855644,1.83064314842518,-3.41220760798195,0.000644390159286247,0.0360992180104715
"NPIL_127961",599.181227580959,-5.66960423262684,1.66530401411609,-3.40454606760565,0.000662741206029526,0.0369738389363828
"NPIL_616951",1706.57812019376,-5.44954592625299,1.60132842418035,-3.40314069491545,0.000666159673843175,0.0370116121669
"NPIL_579081",11464.4047611934,-5.70571619551107,1.6784809764647,-3.39933325162179,0.000675503555380881,0.0373769405786773
"NPIL_651241",31460.0083695591,15.1763603033873,4.46841834026306,3.39636066897306,0.000682883137250253,0.0376310417796558
"NPIL_44121",857.114050973845,-5.79291958785639,1.71375790828637,-3.38024382548226,0.000724215516720802,0.0395855615030265
"NPIL_683981",1555.6416074379,-5.60050012337629,1.65667980377841,-3.38055676818366,0.000723391302068261,0.0395855615030265
"NPIL_104971",1121.86953333043,-5.55922326419456,1.64607396790171,-3.37726212345186,0.000732112463824364,0.039855848282632
"NPIL_342371",1961.74232401834,-5.62429984062311,1.66651842772679,-3.37488007756081,0.00073847863414539,0.0400409640144454
"NPIL_416971",97.1327723864493,-7.12799527481436,2.11494175380559,-3.37030334853825,0.000750854770180212,0.0405491610088121
"NPIL_452591",36.2858014176771,8.78887489415275,2.61183123804703,3.365024036057,0.000765369913053844,0.0408429217238733
"NPIL_338371",34.6393447772718,-8.47693495207722,2.51772368836582,-3.36690439512819,0.000760170370497746,0.0408429217238733
"NPIL_17101",29.5921338785156,8.50197461437252,2.52654228743924,3.36506325527986,0.00076526112825979,0.0408429217238733
"NPIL_98661",3142.84168854541,-5.42787790107723,1.61460713033074,-3.3617328940975,0.00077455008408667,0.0411700814380084
"NPIL_265301",46.0947254244453,-7.54532056355056,2.24698250494717,-3.35797922188449,0.000785145147946422,0.0415695868330378
"NPIL_22651",901.061936114294,-5.64067725533617,1.68414345804022,-3.34928549489484,0.000810202641526699,0.042728694778328
"NPIL_180781",1006.45377461838,-5.33118475908304,1.59379213193769,-3.34496867706425,0.000822918634638751,0.0429445560905276
"NPIL_551561",168.6930896429,-6.46533472443761,1.93277899270781,-3.34509778346655,0.000822535656784369,0.0429445560905276
"NPIL_656721",37.4937532090743,8.83626781081512,2.64217483891455,3.34431608411092,0.00082485700206778,0.0429445560905276
"NPIL_494951",894.876826487705,-6.4658088231415,1.93379245401595,-3.34358985097589,0.000827019078848766,0.0429445560905276
"NPIL_158791",346.122052981101,7.35978384402308,2.20469369355398,3.33823417989601,0.000843126587479497,0.0434467635784759
"NPIL_701781",56228.4736670798,-6.05898336142164,1.81464156259745,-3.33894223868041,0.000840980491511328,0.0434467635784759
"NPIL_194361",525.883360755485,-5.71060465107174,1.71367089057368,-3.33238119552817,0.000861062255754728,0.0441122478529659
"NPIL_563321",667.596989965968,-5.75967966425609,1.72865109709702,-3.33189252239999,0.00086257561907881,0.0441122478529659
"NPIL_198901",27.9453752337036,-8.16661522893933,2.45642894389155,-3.32458842306325,0.000885491490558681,0.0449436865189201
"NPIL_369981",423.435452221903,-5.69725293257806,1.71334180862086,-3.32522845348881,0.000883461123745927,0.0449436865189201
"NPIL_452921",254.556860469087,7.28016012396894,2.19324991251717,3.31934818846685,0.000902278493691413,0.0456242020349355
"NPIL_625781",349.697303624113,-5.35360587702478,1.61381653651767,-3.31735718149036,0.000908733615135512,0.0457791512609871
"NPIL_268881",67.2986369431514,9.68204751677293,2.9227245763003,3.31267872288837,0.000924070638330784,0.0463787274650703
"NPIL_342361",2258.23265014325,-5.37815438641655,1.62779980013811,-3.30394093054947,0.000953359174224587,0.0476714896711339
"NPIL_183531",1477.90224329486,-5.84588537280752,1.77025954557526,-3.30227586537762,0.000959036991019514,0.0477784443385774
"NPIL_531581",51373.2960095332,-6.95780111511856,2.11121429804276,-3.29563944388256,0.000981979561226705,0.0482999453317721
"NPIL_44161",1651.80660973044,-5.72694938346709,1.73749902001944,-3.29608783514769,0.000980413574101991,0.0482999453317721
"NPIL_636691",145.709172670526,-6.62690200918594,2.01038465436361,-3.29633535293956,0.000979550119794298,0.0482999453317721
"NPIL_215131",55.4129528759768,-7.03664588849109,2.13547823918342,-3.29511477072313,0.000983814900099054,0.0482999453317721
"NPIL_467701",26.5565051747693,8.34607135749549,2.53390525733031,3.29375825451691,0.000988574808926191,0.0483577844033062
"NPIL_114601",31.9818188224755,8.60631008389809,2.61718369088826,3.28838595237354,0.0010076360016783,0.0491122514753022
"NPIL_641751",37.9191627104349,8.85269323909747,2.69392750877802,3.28616609402125,0.00101561104835882,0.0493228948341453
"NPIL_508231",747.77509167533,-5.28371221565508,1.61241172940757,-3.27690013616833,0.0010495348308712,0.0507099577247745
"NPIL_327891",3165.31453192854,6.56564627287296,2.0039682887975,3.27632243961941,0.00105168418361135,0.0507099577247745
"NPIL_671451",26.7505108549711,-8.10400716446731,2.47693910934128,-3.27178295740282,0.00106871585598774,0.0513478034579731
"NPIL_584591",531.367147431444,-5.59455033070089,1.71106521431457,-3.26963010170362,0.00107688202909211,0.0515566818254347
"NPIL_146161",124.878566471278,-6.05831854726884,1.85405799671632,-3.26759926496291,0.00108463822900328,0.0515785452517108
"NPIL_351461",84.5444746654568,-6.19885506739385,1.89711878596356,-3.26751024409123,0.00108497939793244,0.0515785452517108
"NPIL_645261",3089.71411744718,-5.32679048569999,1.63296085997936,-3.262044189943,0.00110611899258871,0.0522513291876544
"NPIL_117541",50.231077942068,-7.67301655673389,2.35297911019518,-3.26097946364573,0.00111028081247664,0.0522513291876544
"NPIL_335101",235.988446134,6.44741316681451,1.97721151368334,3.26086163376808,0.00111074227663557,0.0522513291876544
"NPIL_549681",136.660301692001,7.30999886627145,2.24815431984619,3.2515556435519,0.00114775306804375,0.0536187341579886
"NPIL_586431",253.25810496718,-5.56305125251165,1.71078061108697,-3.25176192462053,0.00114692046152101,0.0536187341579886
"NPIL_368111",87.0143668097895,7.55378678161008,2.32394048718241,3.2504217828609,0.00115233962205738,0.0536473697841265
"NPIL_67941",158.750744194788,-6.37919780629244,1.96774419331132,-3.24188368995135,0.00118742473023417,0.0550907947865687
"NPIL_420461",2133.02712307032,6.77200996243047,2.09095391265309,3.23871794660356,0.00120068246435978,0.0555151162716488
"NPIL_422341",64.3467042857453,-6.71130479039822,2.07553824377427,-3.23352499551828,0.00122272635791889,0.0561645402148853
"NPIL_800241",120.281993424609,6.77664183609047,2.09579311602836,3.23344980201699,0.00122304827962197,0.0561645402148853
"NPIL_609221",1334.52618221839,-5.53287118053101,1.7119216160431,-3.23196525394637,0.00122942004270114,0.0562584139569844
"NPIL_140781",2404.78793105807,-5.40460812963006,1.6727170681844,-3.23103544073734,0.00123342645220853,0.0562584139569844
"NPIL_800261",93793.1821458613,14.6675841456283,4.5459263220712,3.22653362735222,0.00125299507472739,0.0569585404171532
"NPIL_568051",25.3826917397143,8.2813022422938,2.57035489139753,3.22185168671053,0.00127365045959588,0.0577032042114228
"NPIL_212571",9999.66546720212,-5.83125222205791,1.81295403753226,-3.21643687668731,0.00129793082966735,0.0586065690011335
"NPIL_609931",5161.28748151989,-5.38067054598038,1.67679143146092,-3.20890866032899,0.00133239812527956,0.0599623569646644
"NPIL_293831",324.001380170683,-5.45385239219962,1.70084505741012,-3.20655451149926,0.00134334850725047,0.0602543129448125
"NPIL_497941",163.045094924839,6.37772583563306,1.99391469141377,3.1985951370422,0.0013809895876756,0.061737551070226
"NPIL_180761",425.329312147295,-5.2059727323198,1.62921897485889,-3.19537938893126,0.00139647137224862,0.0621483207535684
"NPIL_521851",658.09103058159,-5.36460326296708,1.67917873726993,-3.19477798515306,0.00139938445367638,0.0621483207535684
"NPIL_298151",456.254480575365,-5.34161670325708,1.67423011843441,-3.19049134550994,0.0014203109482198,0.0628708790554608
"NPIL_364251",114.939659644608,6.15724556892673,1.93084351782029,3.18888895557813,0.00142820728933139,0.063013812461644
"NPIL_209241",22.9510389316666,8.13602597166863,2.55673347301299,3.18219558571379,0.00146163077067761,0.0640625718016496
"NPIL_128751",74.368619780346,-5.61096376739612,1.76373905008269,-3.18128907285522,0.0014662124795726,0.0640625718016496
"NPIL_234781",25.5756214438582,-8.03935160656081,2.52616133358414,-3.18243791466576,0.0014604082255826,0.0640625718016496
"NPIL_53241",444.804627666529,-5.55100532720976,1.74665136088245,-3.17808433413138,0.00148251622112238,0.064565972585075
"NPIL_146151",348.350152061614,-6.01326542788433,1.89308856320528,-3.17643112148065,0.00149099191127181,0.064726308019552
"NPIL_259191",4514.19147332107,-5.70867887281089,1.80051076523534,-3.17058858132665,0.00152130440918636,0.0658305475270035
"NPIL_674651",836.800227910231,-5.95018801409456,1.8790513274986,-3.16659152787246,0.00154236799861215,0.0663712607548726
"NPIL_687501",159.682529249757,-5.24624876127043,1.65687411263373,-3.16635326804105,0.00154363201814902,0.0663712607548726
"NPIL_577031",34.7695947048821,-8.4816276709438,2.68463250612271,-3.159325401745,0.00158134820160092,0.0677770859359175
