Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_188151,0.5932928979502843,0.0,0.8781743808431528,0.37527335849616256
NPIL_188161,1.7798786938508528,0.6149284330916357,4.390871904215764,1.3509840905861852
NPIL_188171,0.0,0.0,0.4390871904215764,0.0
NPIL_188181,0.0,0.30746421654581785,0.0,0.0
NPIL_188191,0.14832322448757107,0.0,0.0,0.0
NPIL_188201,18.466241448702597,19.83144196720525,126.89619803183557,3.8277882566608583
NPIL_188211,5.413797693796344,6.303016439189266,7.025395046745222,9.006560603907902
NPIL_188221,0.14832322448757107,0.15373210827290892,2.6345231425294586,0.0
NPIL_188231,0.3708080612189277,0.7686605413645446,11.855354141382563,0.0
NPIL_188241,0.0,0.0,0.8781743808431528,0.0
NPIL_188251,1.6315554693632817,4.458231139914359,44.78689342300079,0.5253827018946277
NPIL_188261,0.0,0.30746421654581785,2.6345231425294586,0.0
NPIL_188271,0.0,0.0,0.0,0.0
NPIL_188281,0.0,0.0,0.0,0.0
NPIL_188291,0.0,1.2298568661832714,7.025395046745222,0.0
NPIL_188301,0.0,0.0,0.4390871904215764,0.0
NPIL_188311,0.0,0.0,0.0,0.15010934339846504
NPIL_188321,0.0,0.0,0.0,0.0
NPIL_188331,0.0,0.0,0.0,0.0
NPIL_188341,1.928201918338424,1.2298568661832714,0.0,0.15010934339846504
NPIL_188351,0.0,0.0,0.0,0.0
NPIL_188361,0.29664644897514214,0.0,6.5863078563236455,0.15010934339846504
NPIL_76591,0.0,0.0,0.0,0.0
NPIL_300891,0.0,0.0,0.0,0.0
NPIL_300901,0.0,0.0,3.9517847137941873,0.0
NPIL_300911,0.0,4.919427464733086,31.17519051993192,0.15010934339846504
NPIL_300921,0.0,0.0,2.195435952107882,0.0
NPIL_300931,0.07416161224378554,0.15373210827290892,3.073610332951035,0.3002186867969301
NPIL_122791,0.0,0.0,0.0,0.0
NPIL_443511,0.0,0.0,0.0,0.0
NPIL_419831,0.0,0.0,0.0,0.0
