Gene ID,Chr,Gene Name,Description,NPFM1,NPFM2,NPFM3,NPFM4,Avg Expression,Standard Deviation,Z-score_NPFM1,Z-score_NPFM2,Z-score_NPFM3,Z-score_NPFM4
NPIL_339841,BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1;BMAW01000190.1,Ars2,serrate RNA effector molecule homolog,5,3,23,6,9.25,9.251126057585278,-0.6455510513372178,-0.8779430944498172,1.332694774921299,0.1907993708657359
NPIL_339852,BMAW01000190.1,mfsd1,major facilitator superfamily domain-containing protein 1,1,0,0,2,0.75,0.9574271077563381,-0.09949821985236719,-0.6723833744272514,-0.6723833744272514,1.44426496870687
NPIL_339851,BMAW01000190.1,MFSD1,major facilitator superfamily domain-containing protein 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_339861,BMAW01000190.1,AVEN_255_1,uncharacterized protein,2,8,37,5,13.0,16.186414056238647,-0.8518398651823936,-0.3142121187562916,1.4478383918252453,-0.28178640788656023
NPIL_339871,BMAW01000190.1,Unknown,hypothetical protein,0,0,8,2,2.5,3.7859388972001824,-0.8003959667951253,-0.8003959667951253,1.2680845305597246,0.3327074030305257
NPIL_339881,BMAW01000190.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_419311,BMAW01000199.1,Unknown,hypothetical protein,0,0,10,16,6.5,7.895146188218008,-0.680713209627844,-0.680713209627844,-0.07642551773743762,1.4378519369931255
NPIL_486161,BMAW01000203.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_193511,BMAW01000206.1,Klk1b16,kallikrein 1-related peptidase b16,0,1,9,0,2.5,4.358898943540674,-0.5957099679470685,-0.2932553115644575,1.4846752474585945,-0.5957099679470685
NPIL_193521,BMAW01000206.1,KLKB1,plasma kallikrein,8,41,105,2,39.0,47.22287581247038,-0.7187674860097137,0.22471129396468914,1.3219309695350396,-0.8278747774900148
NPIL_193531,BMAW01000206.1,Unknown,hypothetical protein,0,12,25,0,9.25,11.926860441876563,-0.8240818695872878,0.4475474827976602,1.2006162563769154,-0.8240818695872878
NPIL_193542,BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1,Unknown,hypothetical protein,1,4,15,6,6.5,6.027713773341708,-1.1417379651011177,-0.5218821792710696,0.9736857530224678,0.6899343913497193
NPIL_193541,BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1;BMAW01000206.1,Unknown,hypothetical protein,104,0,0,2,26.5,51.675268101223566,1.4991390507131568,-0.5236671704614321,-0.5236671704614321,-0.45180470979029275
NPIL_193551,BMAW01000206.1,NCL1_18726,uncharacterized protein,0,0,10,2,3.0,4.760952285695233,-0.7580618159123598,-0.7580618159123598,1.3502480758942268,0.16587555593049286
NPIL_193561,BMAW01000206.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_193571,BMAW01000206.1,NCL1_38110,uncharacterized protein,28,66,46,24,41.0,19.2180470738661,-0.9401217504551329,1.4025306803156876,-0.3764073848165506,-0.08600154504400323
NPIL_193582,BMAW01000206.1;BMAW01000206.1,NCL1_38110,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_193581,BMAW01000206.1,NCL1_38110,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_193591,BMAW01000206.1,NCL1_38110,uncharacterized protein,14,0,2,2,4.5,6.4031242374328485,1.456080905961861,-0.7706400056089543,-0.5024511033242066,-0.1829897970287004
NPIL_193601,BMAW01000206.1,NCL1_38110,uncharacterized protein,64,0,1,23,22.0,29.944392908634274,1.1710372670585587,-0.8454437933858275,-0.8188801752556972,0.49328670158296645
NPIL_276651,BMAW01000208.1,SLC17A5,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_276661,BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1,SLC17A5,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_276662,BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1;BMAW01000208.1,SLC17A5,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_207801,BMAW01000210.1,X975_13968,uncharacterized protein,0,9,93,22,31.0,42.30839160261236,-0.9133199845949458,-0.6321014330433317,1.30756148475412,0.23785993288415755
NPIL_336061,BMAW01000213.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_50371,BMAW01000220.1;BMAW01000220.1,Unknown,hypothetical protein,4,35,55,7,25.25,24.253865671269807,-1.0617349224757482,0.6491755848172106,1.0327744997048236,-0.620215162046286
NPIL_80396,BMAW01000220.1,Unknown,tRNA-Thr,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_50381,BMAW01000220.1,Unknown,hypothetical protein,0,34,81,3,29.5,37.61648574760805,-0.879930497923086,0.30576073633777756,1.278900698719437,-0.7047309371341284
NPIL_50391,BMAW01000220.1,Ndufa6,NADH dehydrogenase 1 alpha subcomplex subunit 6,1006,444,71,605,531.5,387.414076495249,0.6902213568045703,-0.364926278418172,-1.2437383878085024,0.9184433094221044
NPIL_50401,BMAW01000220.1,NCL1_36920,uncharacterized protein,2690,1678,125,4,1124.25,1292.5005157961575,1.152948563575619,0.519333368650996,-0.7991339969808944,-0.8731479352457208
NPIL_276861,BMAW01000221.1,NFYA,nuclear transcription factor Y subunit alpha,0,0,4,0,1.0,2.0,-0.5,-0.5,1.4999999999999998,-0.5
NPIL_656961,BMAW01000222.1,NLGN2,neuroligin-2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_656971,BMAW01000222.1,Unknown,hypothetical protein,0,2,6,4,3.0,2.581988897471611,-1.1328790165216578,-0.4506314572076712,0.4313639817719737,1.1521464919573554
NPIL_656981,BMAW01000222.1,Unknown,hypothetical protein,0,0,6,0,1.5,3.0,-0.5,-0.5,1.5,-0.5
NPIL_416341,BMAW01000227.1,pol,retrovirus-related Pol polyprotein from transposon opus,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_618421,BMAW01000237.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_124191,BMAW01000245.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_481131,BMAW01000249.1,T19C3.4,uncharacterized protein T19C3.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_242971,BMAW01000256.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_665021,BMAW01000261.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_665031,BMAW01000261.1,AVEN_1895_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_665041,BMAW01000261.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_59091,BMAW01000271.1,NCL1_26961,uncharacterized protein,0,0,6,10,4.0,4.898979485566356,-0.6742060952996418,-0.6742060952996418,-0.09448908623958197,1.4429012768388658
NPIL_508691,BMAW01000273.1,pol_1403,retrovirus-related Pol polyprotein from transposon 17.6,0,0,6,4,2.5,3.0,-0.8371688792899659,-0.8371688792899659,0.523646096869349,1.1506916617105827
NPIL_49381,BMAW01000274.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_227481,BMAW01000282.1,AVEN_15610_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_684181,BMAW01000285.1,AVEN_253614_1,uncharacterized protein,0,2,30,0,8.0,14.696938456699069,-0.5578973062131939,-0.3788530294900415,1.4946476419164292,-0.5578973062131939
NPIL_684191,BMAW01000285.1,Unknown,hypothetical protein,0,2,4,0,1.5,1.9148542155126762,-0.8305000589114234,0.4833123513291361,1.1776877664937109,-0.8305000589114234
NPIL_287681,BMAW01000287.1,X975_17934,c2H2-type domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_383881,BMAW01000291.1,HOXA3,homeobox protein Hox-A3,0,0,0,2,0.5,1.0,-0.5,-0.5,-0.5,1.5
NPIL_294441,BMAW01000298.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_529841,BMAW01000300.1,pol_3533,retrovirus-related Pol polyprotein from transposon 297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_510601,BMAW01000311.1,POL_1048,retrovirus-related Pol polyprotein from transposon 412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_588211,BMAW01000315.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_617871,BMAW01000323.1,Unknown,hypothetical protein,0,66,137,13,54.0,62.26288353960702,-1.0312745747209329,0.38323749160047155,1.21273270990017,-0.5646956267797085
NPIL_646271,BMAW01000326.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_679081,BMAW01000336.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_307001,BMAW01000338.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_307011,BMAW01000338.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_283841,BMAW01000339.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_283851,BMAW01000339.1,AVEN_235599_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_283861,BMAW01000339.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_561151,BMAW01000344.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_319221,BMAW01000350.1,RpL15,60S ribosomal protein L15,11,2,0,10,5.75,5.560275772537426,0.3627859473316212,-0.6729938969074721,-0.9328645645444319,1.243072514120283
NPIL_319231,BMAW01000350.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_319241,BMAW01000350.1,NUP62,nuclear pore glycoprotein p62,0,0,0,18,4.5,9.0,-0.5000000000000001,-0.5000000000000001,-0.5000000000000001,1.5
NPIL_137981,BMAW01000358.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_286151,BMAW01000360.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_626761,BMAW01000361.1,pol,retrovirus-related Pol polyprotein from transposon opus,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_626771,BMAW01000361.1,X975_12067,reverse transcriptase domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_635661,BMAW01000370.1,PIM3,hypothetical protein,2,3,13,0,4.5,5.802298395176403,-0.43138687950522225,-0.1581582734527025,1.438256196178238,-0.8487110432203131
NPIL_292191,BMAW01000373.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_667011,BMAW01000377.1,AVEN_164322_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_193811,BMAW01000387.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_391471,BMAW01000393.1,AVEN_48563_1,uncharacterized protein,0,4,0,0,1.0,2.0,-0.5,1.5,-0.5,-0.5
NPIL_391481,BMAW01000393.1,AVEN_123574_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_212711,BMAW01000397.1,AVEN_26681_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_110261,BMAW01000402.1,AVEN_197305_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_590831,BMAW01000405.1,Orct,organic cation transporter protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_590841,BMAW01000405.1,Orct,organic cation transporter protein,16,2,7,1,6.5,6.855654600401044,1.4410300350963854,-0.6488416421069904,-0.0889657734983435,-0.7032226194910518
NPIL_590851,BMAW01000405.1,AVEN_97776_1,uncharacterized protein,19,4,19,6,12.0,8.12403840463596,0.9991752175335866,-1.2885428712177376,0.5316200839964832,-0.242252430312332
NPIL_590861,BMAW01000405.1,Orct,organic cation transporter protein,36,12,42,3,23.25,18.714967272212903,0.8670019125422946,-0.5999935127996647,0.8289584553729711,-1.0959668551156008
NPIL_590871,BMAW01000405.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_590881,BMAW01000405.1,Unknown,hypothetical protein,0,0,10,0,2.5,5.0,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_590891,BMAW01000405.1,Orct,organic cation transporter protein,3,29,71,0,25.75,32.85701345730213,-0.7374794599013169,0.29476086357565917,1.2870140738199158,-0.8442954774942582
NPIL_204881,BMAW01000410.1,AVEN_4171_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_73671,BMAW01000411.1,AVEN_69855_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_239761,BMAW01000412.1,AVEN_174470_1,DUF1758 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_352701,BMAW01000419.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_484041,BMAW01000421.1,RF55_19389,pol polyprotein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_484051,BMAW01000421.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_634981,BMAW01000424.1,AVEN_208399_1,uncharacterized protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_634991,BMAW01000424.1,TMPRSS2,transmembrane protease serine 2,0,12,47,2,15.25,21.80787319601188,-0.7906838779371773,-0.05042213672157172,1.4251790445569332,-0.584073029898184
NPIL_635001,BMAW01000424.1,NCL1_14101,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_456531,BMAW01000426.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_456541,BMAW01000426.1,Tigd4_46,tigger transposable element-derived protein 4,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_456551,BMAW01000426.1,Unknown,hypothetical protein,0,1,12,0,3.25,5.852349955359813,-0.5721870243242257,-0.3471627558954553,1.4915368045439068,-0.5721870243242257
NPIL_456561,BMAW01000426.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_456571,BMAW01000426.1,Unknown,hypothetical protein,0,0,4,2,1.5,1.9148542155126762,-0.8642290542917297,-0.8642290542917297,0.7853856434316899,0.9430724651517696
NPIL_456581,BMAW01000426.1,Unknown,hypothetical protein,0,13,6,0,4.75,6.18465843842649,-0.7172443491711724,1.4036269590645485,0.030861739277796355,-0.7172443491711724
NPIL_456591,BMAW01000426.1,AVEN_270243_1,uncharacterized protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_456601,BMAW01000426.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_456611,BMAW01000426.1,ZBED5,zinc finger BED domain-containing protein 5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_456621,BMAW01000426.1,RRAS2,ras-related protein R-Ras2,0,32,90,0,30.5,42.43819034784589,-0.7695608361318893,0.20782046996262904,1.3313012023011497,-0.7695608361318893
NPIL_74601,BMAW01000429.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_423621,BMAW01000430.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_624741,BMAW01000438.1,Unknown,hypothetical protein,0,0,326,16,85.5,160.51064346848364,-0.5712108705200858,-0.5712108705200858,1.491773895412663,-0.34935215437249123
NPIL_80397,BMAW01000441.1,Unknown,tRNA-Ser,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_513311,BMAW01000443.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_133931,BMAW01000449.1,Unknown,hypothetical protein,0,0,14,0,3.5,7.0,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_130641,BMAW01000456.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_130651,BMAW01000456.1,Unknown,putative gypsy-29-i dr,0,0,14,0,3.5,7.0,-0.5,-0.5,1.5,-0.5
NPIL_641231,BMAW01000458.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_161801,BMAW01000459.1,Unknown,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_13761,BMAW01000462.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_13771,BMAW01000462.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_13781,BMAW01000462.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_13791,BMAW01000462.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_13801,BMAW01000462.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_369131,BMAW01000464.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_238591,BMAW01000466.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_238601,BMAW01000466.1,Unknown,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2,0,0,28,1,7.25,13.841363131329707,-0.5519866170295807,-0.5519866170295807,1.4957140931795962,-0.39174085912043494
NPIL_238611,BMAW01000466.1,Unknown,hypothetical protein,2,0,1,0,0.75,0.9574271077563381,1.3614866164162691,-0.7506094470194729,0.13973227762267634,-0.7506094470194729
NPIL_405261,BMAW01000467.1,Unknown,hypothetical protein,0,9,1,0,2.5,4.358898943540674,-0.5563756279031021,1.4949342682398992,-0.382183012433695,-0.5563756279031021
NPIL_687991,BMAW01000471.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_688001,BMAW01000471.1,NCL1_44347,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_688011,BMAW01000471.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_385941,BMAW01000475.1,Unknown,hypothetical protein,0,0,2,2,1.0,1.1547005383792515,-0.7658650665803591,-0.7658650665803591,0.19411214828109558,1.3376179848796226
NPIL_663041,BMAW01000477.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_663051,BMAW01000477.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_663061,BMAW01000477.1,TIGD1_86,tigger transposable element-derived protein 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_663071,BMAW01000477.1,TIGD1_16,tigger transposable element-derived protein 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_663081,BMAW01000477.1,Unknown,hypothetical protein,0,0,2,10,3.0,4.760952285695233,-0.5605559069590217,-0.5605559069590217,-0.3730147386520631,1.4941265525701064
NPIL_600021,BMAW01000487.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_704581,BMAW01000490.1,AVEN_231787_1,reverse transcriptase domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_561631,BMAW01000495.1,Eip63F-1,calcium-binding protein E63-1,87,83,190,119,119.75,49.52692870213806,-0.8346296854298973,-0.7623222820764078,0.32564925376219844,1.2713027137441073
NPIL_561641,BMAW01000495.1,GLO3,peroxisomal,54,44,129,2,57.25,52.87327617363363,0.005857631248493145,-0.12102464464756757,1.2779701263935697,-1.1628031129944956
NPIL_561651,BMAW01000495.1,Unknown,hypothetical protein,4,0,2,4,2.5,1.9148542155126762,0.22852740589832193,-1.0217977689951618,-0.4947305148820621,1.2880008779789023
NPIL_561661,BMAW01000495.1,ZBED5,zinc finger BED domain-containing protein 5,0,0,8,0,2.0,4.0,-0.5,-0.5,1.5,-0.5
NPIL_561671,BMAW01000495.1,Unknown,hypothetical protein,52,35,3,84,43.5,33.78855822118882,-0.15391163452698883,-0.3583764693604718,-0.9093296638203036,1.4216177677077644
NPIL_561681,BMAW01000495.1,Dhx33,ATP-dependent RNA helicase DHX33,45,162,342,17,141.5,147.68547660484427,-0.7481391583581513,0.3527879636604685,1.2554272621674352,-0.8600760674697527
NPIL_561691,BMAW01000495.1,Unknown,hypothetical protein,0,3,5,0,2.0,2.449489742783178,-0.8537374888164992,0.6481539282417392,1.059321049391259,-0.8537374888164992
NPIL_561701,BMAW01000495.1,FAM200B,protein FAM200B,0,0,2,0,0.5,1.0,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_574341,BMAW01000500.1,EVAR_560_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_698421,BMAW01000503.1,Unknown,hypothetical protein,0,8,5,0,3.25,3.947573094109004,-0.7746247960875039,1.3222677916355035,0.22698180053950434,-0.7746247960875039
NPIL_698431,BMAW01000503.1,AVEN_230195_1,DUF1758 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_313321,BMAW01000504.1,AVEN_153829_1,integrase catalytic domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_265221,BMAW01000523.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_265231,BMAW01000523.1,Unknown,hypothetical protein,0,0,10,0,2.5,5.0,-0.5,-0.5,1.5,-0.5
NPIL_265241,BMAW01000523.1,AVEN_225284_1,uncharacterized protein,937,2051,325,51,841.0,887.6320559030452,0.04583805890096714,1.3943239868329012,-0.6286312193887017,-0.8115308263451669
NPIL_265251,BMAW01000523.1,NCL1_09699,uncharacterized protein,2,77,135,2,54.0,64.5445582524197,-0.8620916732558247,0.5937966635801825,1.1006391921056395,-0.8323441824299974
NPIL_265261,BMAW01000523.1,NCL1_09704,bombyxin B-2,0,6,42,0,12.0,20.199009876724155,-0.6220052000354813,-0.2301796755975247,1.4741900756684871,-0.6220052000354813
NPIL_1061,BMAW01000524.1,PO21_2,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2,0,2,12,0,3.5,5.744562646538029,-0.6412087255832486,-0.18201830292821408,1.464435754094711,-0.6412087255832486
NPIL_245151,BMAW01000526.1,X-elementORF2_26,putative RNA-directed DNA polymerase from transposon X-element,1,8,29,0,9.5,13.478377746103819,-0.6698772436913518,0.022699442391069455,1.4055615575254612,-0.7583837562251787
NPIL_245161,BMAW01000526.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_619381,BMAW01000532.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_619391,BMAW01000532.1,AVEN_227787_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_619401,BMAW01000532.1,AVEN_227787_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_619411,BMAW01000532.1,AVEN_127295_1,ig-like domain-containing protein,0,1,3,0,1.0,1.4142135623730951,-0.7571454604180488,0.16261917543421253,1.3516717454018852,-0.7571454604180488
NPIL_264621,BMAW01000540.1,AVEN_98609_1,uncharacterized protein,570,246,18,1432,566.5,619.8588549016623,-0.254250891272665,-0.5027883723116523,-0.7160136280156723,1.4730528915999894
NPIL_603201,BMAW01000543.1,CENPV,centromere protein V,183,0,0,24,51.75,88.22839678924241,1.4557301433758558,-0.6557652921754556,-0.6557652921754556,-0.14419955902494444
NPIL_47851,BMAW01000547.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_47861,BMAW01000547.1,Unknown,hypothetical protein,0,0,1,4,1.25,1.8929694486000912,-0.5754828829552943,-0.5754828829552943,-0.33974326551890993,1.4907090314294986
NPIL_47871,BMAW01000547.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_47881,BMAW01000547.1,Eif2b5,translation initiation factor eIF-2B subunit epsilon,8,32,122,32,48.5,50.28916384272063,-1.0773527760559896,-0.3983686841332087,1.281798444081669,0.19392301610752938
NPIL_601181,BMAW01000548.1,Unknown,hypothetical protein,0,6,10,1,4.25,4.645786621588784,-1.068110471877051,0.6054724556391812,1.0636429109039585,-0.6010048946660885
